item,itemLabel,givenNameLabel,lastnameLabel,birthdate,deathdate,nationalityLabel,itemDescription
http://www.wikidata.org/entity/Q1400048,Tamás Urbán,Urban,Tamás,1945-07-06T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1400048,Tamás Urbán,Urban,Tamás,1945-07-06T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q24287811,Tibor Bass,Bass,Tibor,1909-11-08T00:00:00Z,1973-12-30T00:00:00Z,Hungary,Hungarian photographer (1909-1973)
http://www.wikidata.org/entity/Q112763934,Tibor Csörgeö,,Tibor,1896-01-09T00:00:00Z,1968-07-29T00:00:00Z,Hungary,"Hungarian photographer, legal counsel (1896-1968)"
http://www.wikidata.org/entity/Q94685639,Tibor Inkey,Inkey,Tibor,1908-04-03T00:00:00Z,1998-06-04T00:00:00Z,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q84169263,Tibor Kádas,Kádas,Tibor,1949-08-18T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q98456390,Tibor Miltényi,,Tibor,1960-11-23T00:00:00Z,,Hungary,photographer; aesthetician (1960--)
http://www.wikidata.org/entity/Q118050196,Tibor Ohr,Ohr,Tibor,1982-10-09T00:00:00Z,,Hungary,(1982-) photojournalist
http://www.wikidata.org/entity/Q118050196,Tibor Ohr,Ohr,Tibor,1982-10-09T00:00:00Z,,Hungary,(1982-) photojournalist
http://www.wikidata.org/entity/Q20438084,Tibor Tóth,Tóth,Tibor,1960-07-02T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q34341675,Tibor Végh,Végh,Tibor,1956-05-03T00:00:00Z,,Hungary,"Hungarian businessman, photographer, politician"
http://www.wikidata.org/entity/Q104878290,Tibor Zsitva,,Tibor,1941-02-19T00:00:00Z,,Hungary,"Hungarian architect, photographer"
http://www.wikidata.org/entity/Q1242329,Titus G. Pandi,,Titusz,1960-12-07T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q95246112,Tivadar Nemesi,,Tivadar,1956-01-01T00:00:00Z,,Hungary,(1956-) magyar zenész
http://www.wikidata.org/entity/Q113635890,Tom Kublin,,,1924-03-04T00:00:00Z,1966-05-30T00:00:00Z,Hungary,Fashion potographer (1924-1966)
http://www.wikidata.org/entity/Q271540,Valéria Gyenge,Gyenge,Valéria,1933-04-03T00:00:00Z,,Canada,Hungarian swimmer
http://www.wikidata.org/entity/Q271540,Valéria Gyenge,Gyenge,Valéria,1933-04-03T00:00:00Z,,Hungary,Hungarian swimmer
http://www.wikidata.org/entity/Q112496351,Valéria Majoros,Majoros,Valéria,1957-04-16T00:00:00Z,,Hungary,Hungarian art historian
http://www.wikidata.org/entity/Q31094666,Varga László,Varga,László,1958-07-23T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q31094666,Varga László,Varga,László,1958-07-23T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q28938151,Vassányi Béla,,Béla,1923-01-01T00:00:00Z,1999-01-21T00:00:00Z,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q107579927,Vera Búcsú,Búcsú,Vera,,,Hungary,"Hungarian-New Zealand businessperson, photographer, and artist"
http://www.wikidata.org/entity/Q107579927,Vera Búcsú,Búcsú,Vera,,,New Zealand,"Hungarian-New Zealand businessperson, photographer, and artist"
http://www.wikidata.org/entity/Q68190631,Vilma Halász,Halász,Vilma,1888-03-10T00:00:00Z,1938-02-02T00:00:00Z,Hungary,female photographer of Hungary (1888-1938)
http://www.wikidata.org/entity/Q95881739,Vince Lakatos,Lakatos,Vince,1907-01-21T00:00:00Z,1978-02-20T00:00:00Z,Hungary,"Hungarian writer, film director"
http://www.wikidata.org/entity/Q601552,Vincent Lussa,,Vincent,1924-02-22T00:00:00Z,2006-02-28T00:00:00Z,Hungary,Hungarian photographer (1924-2006)
http://www.wikidata.org/entity/Q106778869,Viola Fátyol,,Viola,1983-06-22T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q7937877,Vivienne Balla,Balla,Vivienne,1986-06-24T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q7937877,Vivienne Balla,Balla,Vivienne,1986-06-24T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q56391162,Vizúr János,,János,1955-03-05T00:00:00Z,,Hungary,"(1950–) magyar fotóművész, pszichiáter"
http://www.wikidata.org/entity/Q94860201,Wilhelm Weiss,Weiss,Wilhelm,1893-11-04T00:00:00Z,1974-01-01T00:00:00Z,Hungary,(1893-1974) magyar fényképész
http://www.wikidata.org/entity/Q662783,Ylla,,Kamilla,1911-08-16T00:00:00Z,1955-03-30T00:00:00Z,Hungary,Hungarian photographer (1911-1955)
http://www.wikidata.org/entity/Q662783,Ylla,,Kamilla,1911-08-16T00:00:00Z,1955-03-30T00:00:00Z,United States of America,Hungarian photographer (1911-1955)
http://www.wikidata.org/entity/Q22690731,Yvette Szekely,Székely,Yvette,1912-10-12T00:00:00Z,2014-01-13T00:00:00Z,Hungary,American author and photographer
http://www.wikidata.org/entity/Q903186,Zita Debreczeni,Debreczeni,Zita,1981-01-06T00:00:00Z,,Hungary,"(1981) magyar modell, szépségkirálynő,fotós"
http://www.wikidata.org/entity/Q7035699,Zoltan Kluger,,Zoltán,1896-02-08T00:00:00Z,1977-05-16T00:00:00Z,Hungary,photographer
http://www.wikidata.org/entity/Q7035699,Zoltan Kluger,,Zoltán,1896-02-08T00:00:00Z,1977-05-16T00:00:00Z,Israel,photographer
http://www.wikidata.org/entity/Q112529143,Zoltán Bagyinszki,,Zoltán,1954-01-01T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q989938,Zoltán Enyedi,Enyedi,Zoltán,1939-04-17T00:00:00Z,2009-09-14T00:00:00Z,Hungary,(1939-2009) magyar fotóriporter
http://www.wikidata.org/entity/Q94617093,Zoltán Forrai,Forrai,Zoltán,1901-10-20T00:00:00Z,1996-01-01T00:00:00Z,Hungary,"(1901-1996) grafikus, újságíró, fotóművész"
http://www.wikidata.org/entity/Q94617093,Zoltán Forrai,Forrai,Zoltán,1901-10-20T00:00:00Z,1996-01-01T00:00:00Z,Kingdom of the Netherlands,"(1901-1996) grafikus, újságíró, fotóművész"
http://www.wikidata.org/entity/Q1008759,Zoltán Gaál,Gaál,Zoltán,1953-04-18T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1032770,Zoltán Hajtmanszki,,Zoltán,1962-12-17T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q18915992,Zoltán Molnár,Molnár,Zoltán,1973-01-01T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1213301,Zoltán Móser,,Zoltán,1946-03-11T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q28777134,Zoltán Szalay,Szalay,Zoltán,1935-05-16T00:00:00Z,2017-02-14T00:00:00Z,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1095971,Zoltán Tildy,,Zoltán,1917-06-06T00:00:00Z,1994-03-22T00:00:00Z,Hungary,Hungarian photographer (1917-1994)
http://www.wikidata.org/entity/Q65216696,Zoltán Tombor,,Zoltán,1973-03-15T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1401493,Zoltán Vancsó,,Zoltán,1972-10-29T00:00:00Z,,Hungary,"Hungarian photographer, photo reporter (born 1972)"
http://www.wikidata.org/entity/Q110082750,Zoltán Zajky,,Zoltán,1891-01-01T00:00:00Z,1962-01-01T00:00:00Z,Hungary,Hungarian photographer (1891-1962)
http://www.wikidata.org/entity/Q19703612,Zsigmond Károlyi,Károlyi,Zsigmond,1952-04-04T00:00:00Z,,Hungary,Hungarian painter
http://www.wikidata.org/entity/Q19703612,Zsigmond Károlyi,Károlyi,Zsigmond,1952-06-04T00:00:00Z,,Hungary,Hungarian painter
http://www.wikidata.org/entity/Q12816739,Zsigmond Vizy,,Zsigmond,1947-06-19T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q16522061,Zsolt Károly Nagy,Nagy,Zsolt,1973-11-07T00:00:00Z,,Hungary,
http://www.wikidata.org/entity/Q111195111,Zsolt Péter Barta,Barta,Zsolt,1962-06-23T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q111195111,Zsolt Péter Barta,Barta,Péter,1962-06-23T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1293832,Zsolt Szabóky,Szabóky,Zsolt,1941-01-01T00:00:00Z,2009-01-01T00:00:00Z,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1293832,Zsolt Szabóky,Szabóky,Zsolt,1941-03-10T00:00:00Z,2009-01-01T00:00:00Z,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1293832,Zsolt Szabóky,Szabóky,Zsolt,1941-01-01T00:00:00Z,2009-05-19T00:00:00Z,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1293832,Zsolt Szabóky,Szabóky,Zsolt,1941-03-10T00:00:00Z,2009-05-19T00:00:00Z,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1118146,Zsuzsa Koncz,Koncz,Zsuzsa,1941-11-19T00:00:00Z,2012-04-17T00:00:00Z,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q76769530,Ádám Magyar,Magyar,Ádám,1972-09-08T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1400055,Ádám Urbán,Urban,Ádám,1976-08-08T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q112519706,Ádám Vágó,Vágó,Ádám,1982-04-01T00:00:00Z,,Hungary,Hungarian graphic designer and photographer
http://www.wikidata.org/entity/Q47012827,Ágnes Bartha,Schwartz,Ágnes,1922-10-26T00:00:00Z,,Hungary,Hungarian photographer and Ravensbrück concentration camp survivor
http://www.wikidata.org/entity/Q47012827,Ágnes Bartha,Bartha,Ágnes,1922-10-26T00:00:00Z,,Hungary,Hungarian photographer and Ravensbrück concentration camp survivor
http://www.wikidata.org/entity/Q21606715,Ágnes Bellér,,Ágnes,1948-01-01T00:00:00Z,2017-11-14T00:00:00Z,Hungary,Hungarian journalist and photographer
http://www.wikidata.org/entity/Q907820,Ágnes Dolezsán,,Ágnes,1955-11-03T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q20028760,Ágnes Eperjesi,Eperjesi,Ágnes,1964-08-30T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q118395985,Ágnes Mezősi,,Ágnes,1977-03-07T00:00:00Z,,Hungary,Hungarian photo artist
http://www.wikidata.org/entity/Q28976254,Ágnes Szél,,Ágnes,1944-07-25T00:00:00Z,,Hungary,"Hungarian architect, photographer"
http://www.wikidata.org/entity/Q1008281,Ákos Garay,Garay,Ákos,1866-10-05T00:00:00Z,1952-01-25T00:00:00Z,Hungary,painter (1866-1952)
http://www.wikidata.org/entity/Q873109,Árpád Csikós,Csikós,Árpád,1975-02-25T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q1302777,Árpád Szélpál,,Árpád,1897-11-02T00:00:00Z,1987-03-26T00:00:00Z,Hungary,"Hungarian poet, journalist and photographer"
http://www.wikidata.org/entity/Q55191065,Étienne Sved,,Étienne,1914-09-14T00:00:00Z,1996-01-19T00:00:00Z,Hungary,Hungarian-born French-naturalised photographer and poster artist
http://www.wikidata.org/entity/Q55191065,Étienne Sved,,István,1914-09-14T00:00:00Z,1996-01-19T00:00:00Z,Hungary,Hungarian-born French-naturalised photographer and poster artist
http://www.wikidata.org/entity/Q55191065,Étienne Sved,,Étienne,1914-09-14T00:00:00Z,1996-01-19T00:00:00Z,Egypt,Hungarian-born French-naturalised photographer and poster artist
http://www.wikidata.org/entity/Q55191065,Étienne Sved,,István,1914-09-14T00:00:00Z,1996-01-19T00:00:00Z,Egypt,Hungarian-born French-naturalised photographer and poster artist
http://www.wikidata.org/entity/Q55191065,Étienne Sved,,Étienne,1914-09-14T00:00:00Z,1996-01-19T00:00:00Z,France,Hungarian-born French-naturalised photographer and poster artist
http://www.wikidata.org/entity/Q55191065,Étienne Sved,,István,1914-09-14T00:00:00Z,1996-01-19T00:00:00Z,France,Hungarian-born French-naturalised photographer and poster artist
http://www.wikidata.org/entity/Q1103343,Éva Kakasy,,Éva,1950-03-20T00:00:00Z,,Hungary,"(1950-) magyar alkalmazott grafikusművész, fotóművész"
http://www.wikidata.org/entity/Q1106439,Éva Keleti,Keleti,Éva,1931-08-18T00:00:00Z,,Hungary,Hungarian photographer (born: 1931)
http://www.wikidata.org/entity/Q1106439,Éva Keleti,Keleti,Éva,1931-08-18T00:00:00Z,,Hungary,Hungarian photographer (born: 1931)
http://www.wikidata.org/entity/Q16522696,Éva Saáry,Saáry,Éva,1929-11-28T00:00:00Z,2014-09-26T00:00:00Z,Hungary,"Hungarian photographer, geologist, writer, poet and painter"
http://www.wikidata.org/entity/Q16522696,Éva Saáry,Saáry,Éva,1929-11-28T00:00:00Z,2014-09-26T00:00:00Z,France,"Hungarian photographer, geologist, writer, poet and painter"
http://www.wikidata.org/entity/Q107610110,Ödön Békei,Békei,Ödön,1876-03-17T00:00:00Z,1956-05-10T00:00:00Z,Hungary,photographer (1876-1956)
http://www.wikidata.org/entity/Q1399499,Ödön Uher,Uher,Ödön,1859-06-15T00:00:00Z,1931-09-19T00:00:00Z,Hungary,Hungarian photographer and filmmaker
http://www.wikidata.org/entity/Q104144862,Ľudovít Benický,Beniczky,Lajos,1810-06-02T00:00:00Z,1870-01-01T00:00:00Z,Hungary,Hungarian painter
http://www.wikidata.org/entity/Q105345908,Amster József,Amster,József,1886-08-07T00:00:00Z,1934-01-01T00:00:00Z,Hungary,"magyar fényképész, iparművész"
http://www.wikidata.org/entity/Q124598662,Bérci László,Buzi,László,1909-03-07T00:00:00Z,1997-07-27T00:00:00Z,Hungary,(1909–1997) magyar fotográfus
http://www.wikidata.org/entity/Q124598662,Bérci László,Bérci,László,1909-03-07T00:00:00Z,1997-07-27T00:00:00Z,Hungary,(1909–1997) magyar fotográfus
http://www.wikidata.org/entity/Q65215901,Csizik Balázs,,Balázs,1987-12-02T00:00:00Z,,Hungary,(1987) magyar fotográfus
http://www.wikidata.org/entity/Q97202056,Csősz Géza,,Géza,1968-01-04T00:00:00Z,,Hungary,(1968) fotográfus
http://www.wikidata.org/entity/Q65217101,Czeizel Balázs,,Balázs,1962-12-09T00:00:00Z,,Hungary,"(1962-) magyar fotóművész, grafikus, tipográfus"
http://www.wikidata.org/entity/Q97199692,Dékán István,,István,1953-07-02T00:00:00Z,,Hungary,Hungarian photographer
http://www.wikidata.org/entity/Q120907408,Gerebics Sándor,,Sándor,1969-01-13T00:00:00Z,,Hungary,"magyar filmrendező, filmproducer, forgatókönyvíró"
http://www.wikidata.org/entity/Q105597967,Gyenis Tibor,Gyenis,Tibor,1970-04-20T00:00:00Z,,Hungary,"(1970) képzőművész, fotográfus"
http://www.wikidata.org/entity/Q124595372,Kalapos László,,László,1937-07-24T00:00:00Z,,Hungary,"(1937–) magyar színész, fotóművész"
http://www.wikidata.org/entity/Q119059952,Kristóf Lajos,Kristóf,Lajos,1947-01-01T00:00:00Z,2023-01-01T00:00:00Z,Hungary,"(1947–2023) magyar szobrász, fotográfus"
